domain,dimension,type,group,indicator,date,populationTotal,GNIperCap,value,_join_code,indCode,date_grp,dimension_grp,domain_grp,group_grp,indicator_grp,type_grp,value_grp
social,political voice,national aggregate,Bottom-40,govRegimes,2014,3130940253.0,4460.963705773672,41.252698219406106,,,,,,,,,
social,political voice,national aggregate,Bottom-40,govRegimes,2015,3184029547.0,4655.494651093422,41.972289461295006,,,,,,,,,
social,political voice,national aggregate,Bottom-40,govRegimes,2016,3238752230.0,4835.899647709131,40.75362273081321,,,,,,,,,
social,political voice,national aggregate,Bottom-40,govRegimes,2017,3294622503.0,5037.354035595447,83.39360155824201,,,,,,,,,
social,political voice,national aggregate,Bottom-40,govRegimes,2018,3350670781.0,5234.689706790688,87.07449175681936,,,,,,,,,
social,political voice,national aggregate,Bottom-40,govRegimes,2019,3407133981.0,5364.74691175456,88.24884165892153,,,,,,,,,
social,political voice,national aggregate,Bottom-40,govRegimes,2020,3464062178.0,5076.005116678059,87.63968549065692,,,,,,,,,
social,political voice,national aggregate,Bottom-40,govRegimes,2021,3519166509.0,5287.35486659999,94.18736739290786,,,,,,,,,
social,political voice,national aggregate,Bottom-40,govRegimes,2022,3572896169.0,5529.173465768377,92.47632465974412,,,,,,,,,
social,political voice,national aggregate,Middle-40,govRegimes,2000,2770249768.0,7691.947282112168,65.24938617014983,,,,,,,,,
social,political voice,national aggregate,Middle-40,govRegimes,2001,2794287788.0,7902.162808908474,63.22414361136664,,,,,,,,,
social,political voice,national aggregate,Middle-40,govRegimes,2002,2817131735.0,8167.534138541174,63.95077172349557,,,,,,,,,
social,political voice,national aggregate,Middle-40,govRegimes,2003,2839516412.0,8528.043742698752,63.83859312590583,,,,,,,,,
social,political voice,national aggregate,Middle-40,govRegimes,2004,2862288146.0,9072.986838834498,63.60956357746102,,,,,,,,,
social,political voice,national aggregate,Middle-40,govRegimes,2005,2885235255.0,9583.190509122234,64.26601164624962,,,,,,,,,
social,political voice,national aggregate,Middle-40,govRegimes,2006,2908072527.0,10284.576402259116,64.91591913450239,,,,,,,,,
social,political voice,national aggregate,Middle-40,govRegimes,2007,2931031168.0,11087.438245811058,64.90373916078399,,,,,,,,,
social,political voice,national aggregate,Middle-40,govRegimes,2008,2955016869.0,11620.863269798476,65.0133489982456,,,,,,,,,
social,political voice,national aggregate,Middle-40,govRegimes,2009,2980087477.0,11630.490665799372,64.98688719532511,,,,,,,,,
social,political voice,national aggregate,Middle-40,govRegimes,2010,3005489039.0,12302.406183119158,66.23864988915037,,,,,,,,,
social,political voice,national aggregate,Middle-40,govRegimes,2011,3030861670.0,12869.2737856351,66.26954433060615,,,,,,,,,
social,political voice,national aggregate,Middle-40,govRegimes,2012,3057632885.0,13419.167264192847,65.87696191002995,,,,,,,,,
social,political voice,national aggregate,Middle-40,govRegimes,2013,3086080215.0,13859.42256123763,68.16810933088465,,,,,,,,,
social,political voice,national aggregate,Middle-40,govRegimes,2014,3114887046.0,14317.639459051905,68.6183041771846,,,,,,,,,
social,political voice,national aggregate,Middle-40,govRegimes,2015,3142673848.0,14683.000799484083,67.93072957152759,,,,,,,,,
social,political voice,national aggregate,Middle-40,govRegimes,2016,3168132734.0,15091.428079195408,67.92491715721151,,,,,,,,,
social,political voice,national aggregate,Middle-40,govRegimes,2017,3192161822.0,15682.511933638909,67.8431249028327,,,,,,,,,
social,political voice,national aggregate,Middle-40,govRegimes,2018,3213968034.0,16206.222619638567,67.99977479178625,,,,,,,,,
social,political voice,national aggregate,Middle-40,govRegimes,2019,3232930982.0,16673.778088157665,66.53435687232991,,,,,,,,,
social,political voice,national aggregate,Middle-40,govRegimes,2020,3248657974.0,16355.453284674675,66.4752420933063,,,,,,,,,
social,political voice,national aggregate,Middle-40,govRegimes,2021,3260103260.0,17378.659541987392,66.40452591063021,,,,,,,,,
social,political voice,national aggregate,Middle-40,govRegimes,2022,3269431713.0,17873.984848656917,67.9741616918732,,,,,,,,,
social,political voice,national aggregate,Top-20,govRegimes,2000,924752343.0,42830.21973778781,4.4600106517383535,,,,,,,,,
social,political voice,national aggregate,Top-20,govRegimes,2001,931237623.0,43157.12743881173,4.535729652323122,,,,,,,,,
social,political voice,national aggregate,Top-20,govRegimes,2002,937855253.0,43375.9960739964,4.605747407377373,,,,,,,,,
social,political voice,national aggregate,Top-20,govRegimes,2003,944707681.0,44098.53790031769,4.672032194475192,,,,,,,,,
social,political voice,national aggregate,Top-20,govRegimes,2004,951781560.0,45330.35126895816,4.73588456578209,,,,,,,,,
social,political voice,national aggregate,Top-20,govRegimes,2005,959340244.0,46306.38661893481,4.843054827584195,,,,,,,,,
social,political voice,national aggregate,Top-20,govRegimes,2006,967727327.0,47328.60554556319,5.02611630807032,,,,,,,,,
social,political voice,national aggregate,Top-20,govRegimes,2007,977118978.0,48106.40429629215,5.252410315993269,,,,,,,,,
social,political voice,national aggregate,Top-20,govRegimes,2008,986740911.0,47799.2981514504,5.489961386631916,,,,,,,,,
social,political voice,national aggregate,Top-20,govRegimes,2009,995620667.0,45911.82342433758,5.711467819500376,,,,,,,,,
social,political voice,national aggregate,Top-20,govRegimes,2010,1003390093.0,47120.06712269225,5.874300275755264,,,,,,,,,
social,political voice,national aggregate,Top-20,govRegimes,2011,1010660504.0,47941.18211453516,5.991111828389012,,,,,,,,,
social,political voice,national aggregate,Top-20,govRegimes,2012,1017931335.0,48270.72587394311,6.106739802837487,,,,,,,,,
social,political voice,national aggregate,Top-20,govRegimes,2013,1024901624.0,48692.168564570165,6.2220214610568325,,,,,,,,,
social,political voice,national aggregate,Top-20,govRegimes,2014,1031501283.0,49380.24656592933,6.319008136415473,,,,,,,,,
social,political voice,national aggregate,Top-20,govRegimes,2015,1037989896.0,50180.02306387485,6.415653683781137,,,,,,,,,
social,political voice,national aggregate,Top-20,govRegimes,2016,1044470732.0,50794.36029535577,6.511372019948569,,,,,,,,,
social,political voice,national aggregate,Top-20,govRegimes,2017,1050731435.0,51745.15259837263,6.597572766060815,,,,,,,,,
social,political voice,national aggregate,Top-20,govRegimes,2018,1056638201.0,52598.05287466278,6.684105111206367,,,,,,,,,
social,political voice,national aggregate,Top-20,govRegimes,2019,1062166795.0,53215.36253544037,6.75476180744287,,,,,,,,,
social,political voice,national aggregate,Top-20,govRegimes,2020,1065321316.0,50532.44632408532,6.743216241061302,,,,,,,,,
social,political voice,national aggregate,Top-20,govRegimes,2021,1066921816.0,53264.06664336831,6.71776159463216,,,,,,,,,
social,political voice,national aggregate,Top-20,govRegimes,2022,1069476322.0,54511.000006744274,6.762845283450791,,,,,,,,,
social,peace and justice,global doughnut,World,controlCorruption,2000,4379369719.0,13657.748220423788,,,,,,,,,,
social,peace and justice,global doughnut,World,controlCorruption,2001,4441870763.0,13744.38886283874,,,,,,,,,,
social,peace and justice,global doughnut,World,controlCorruption,2002,4504516523.0,13829.61366829069,,,,,,,,,,
social,peace and justice,global doughnut,World,controlCorruption,2003,4567031457.0,14045.685960145103,,,,,,,,,,
social,peace and justice,global doughnut,World,controlCorruption,2004,4629582264.0,14488.638765239117,,,,,,,,,,
social,peace and justice,global doughnut,World,controlCorruption,2005,4691861255.0,14849.27315020903,79.93827983595126,,,,,,,,,
social,peace and justice,global doughnut,World,controlCorruption,2006,4753212340.0,15306.65404387015,80.05125172529529,,,,,,,,,
social,peace and justice,global doughnut,World,controlCorruption,2007,4814328029.0,15744.417516547275,81.42652439043862,,,,,,,,,
social,peace and justice,global doughnut,World,controlCorruption,2008,4876655997.0,15805.968601009448,82.58861759473042,,,,,,,,,
social,peace and justice,global doughnut,World,controlCorruption,2009,4939993164.0,15316.977397356452,82.16417234868277,,,,,,,,,
social,peace and justice,global doughnut,World,controlCorruption,2010,5003854548.0,15774.295817371458,80.50876076959149,,,,,,,,,
social,peace and justice,global doughnut,World,controlCorruption,2011,5068947557.0,16068.559426368864,80.89666373912203,,,,,,,,,
social,peace and justice,global doughnut,World,controlCorruption,2012,5134844706.0,16226.866901290789,79.09398855964955,,,,,,,,,
social,peace and justice,global doughnut,World,controlCorruption,2013,5200757407.0,16419.09098974723,79.28789563682088,,,,,,,,,
social,peace and justice,global doughnut,World,controlCorruption,2014,5266550178.0,16637.442293307293,77.89981894642439,,,,,,,,,
social,peace and justice,global doughnut,World,controlCorruption,2015,5331497278.0,16863.981412950558,76.77370622662853,,,,,,,,,
social,peace and justice,global doughnut,World,controlCorruption,2016,5395491636.0,17054.26891212842,77.14970265148527,,,,,,,,,
social,peace and justice,global doughnut,World,controlCorruption,2017,5458677719.0,17413.69534514696,75.39862471905622,,,,,,,,,
social,peace and justice,global doughnut,World,controlCorruption,2018,5520512900.0,17721.40283391695,77.05378272955056,,,,,,,,,
social,peace and justice,global doughnut,World,controlCorruption,2019,5580971652.0,17912.821532253565,74.56823478005977,,,,,,,,,
social,peace and justice,global doughnut,World,controlCorruption,2020,5638942837.0,16969.22767060095,75.70267463378325,,,,,,,,,
social,peace and justice,global doughnut,World,controlCorruption,2021,5691767651.0,17771.216115037994,74.62251558544021,,,,,,,,,
social,peace and justice,global doughnut,World,controlCorruption,2022,5741934331.0,18193.536202261443,74.77606433214086,,,,,,,,,
social,peace and justice,global doughnut,World,homicideOver5,2000,5358545835.0,11917.585663401089,28.4529011778062,,,,,,,,,
social,peace and justice,global doughnut,World,homicideOver5,2001,5423237439.0,12052.721806294005,28.549872920288344,,,,,,,,,
social,peace and justice,global doughnut,World,homicideOver5,2002,5487912017.0,12187.062441515493,28.643585285817093,,,,,,,,,
social,peace and justice,global doughnut,World,homicideOver5,2003,5552017764.0,12483.54762516617,28.57152580248841,,,,,,,,,
social,peace and justice,global doughnut,World,homicideOver5,2004,5615585413.0,12978.93162959908,28.534742260183304,,,,,,,,,
social,peace and justice,global doughnut,World,homicideOver5,2005,5679295190.0,13414.15586616838,28.61694972048107,,,,,,,,,
social,peace and justice,global doughnut,World,homicideOver5,2006,5743313874.0,13959.112903798869,28.136229613279884,,,,,,,,,
social,peace and justice,global doughnut,World,homicideOver5,2007,5808081033.0,14516.2562135692,29.36902807154757,,,,,,,,,
social,peace and justice,global doughnut,World,homicideOver5,2008,5873492077.0,14728.550143276178,27.969637269675,,,,,,,,,
social,peace and justice,global doughnut,World,homicideOver5,2009,5939483074.0,14445.741537045811,22.14192763267398,,,,,,,,,
social,peace and justice,global doughnut,World,homicideOver5,2010,6005569515.0,15000.199305866649,21.568045124859403,,,,,,,,,
social,peace and justice,global doughnut,World,homicideOver5,2011,6072091031.0,15457.937440237632,21.266798066881616,,,,,,,,,
social,peace and justice,global doughnut,World,homicideOver5,2012,6139256845.0,15767.199064094397,22.8182664183681,,,,,,,,,
social,peace and justice,global doughnut,World,homicideOver5,2013,6205720159.0,16080.682891196651,22.85434854717238,,,,,,,,,
social,peace and justice,global doughnut,World,homicideOver5,2014,6271205199.0,16452.853343408107,22.87903685927532,,,,,,,,,
social,peace and justice,global doughnut,World,homicideOver5,2015,6335451163.0,16816.339819520763,18.66401996602369,,,,,,,,,
social,peace and justice,global doughnut,World,homicideOver5,2016,6398905337.0,17150.371589239894,24.009903555164907,,,,,,,,,
social,peace and justice,global doughnut,World,homicideOver5,2017,6461824528.0,17639.9842584069,24.822779712596983,,,,,,,,,
social,peace and justice,global doughnut,World,homicideOver5,2018,6522109979.0,18088.458661652232,16.8070023279195,,,,,,,,,
social,peace and justice,global doughnut,World,homicideOver5,2019,6579296380.0,18435.94325312217,15.361676805932248,,,,,,,,,
social,peace and justice,global doughnut,World,homicideOver5,2020,6631365292.0,17687.758777056963,20.52634094282375,,,,,,,,,
social,peace and justice,global doughnut,World,homicideOver5,2021,6676061478.0,18653.97930728317,20.81116873441709,,,,,,,,,
social,peace and justice,global doughnut,World,homicideOver5,2022,6718111096.0,19145.78709231794,19.52460119007237,,,,,,,,,
social,peace and justice,national aggregate,World,controlCorruption,2000,4379369719.0,13657.748220423788,,,,,,,,,,
social,peace and justice,national aggregate,World,controlCorruption,2001,4441870763.0,13744.38886283874,,,,,,,,,,
social,peace and justice,national aggregate,World,controlCorruption,2002,4504516523.0,13829.61366829069,,,,,,,,,,
social,peace and justice,national aggregate,World,controlCorruption,2003,4567031457.0,14045.685960145103,,,,,,,,,,
social,peace and justice,national aggregate,World,controlCorruption,2004,4629582264.0,14488.638765239117,,,,,,,,,,
social,peace and justice,national aggregate,World,controlCorruption,2005,4691861255.0,14849.27315020903,79.93827983595126,,,,,,,,,
social,peace and justice,national aggregate,World,controlCorruption,2006,4753212340.0,15306.65404387015,80.05125172529529,,,,,,,,,
social,peace and justice,national aggregate,World,controlCorruption,2007,4814328029.0,15744.417516547275,81.42652439043862,,,,,,,,,
social,peace and justice,national aggregate,World,controlCorruption,2008,4876655997.0,15805.968601009448,82.58861759473042,,,,,,,,,
social,peace and justice,national aggregate,World,controlCorruption,2009,4939993164.0,15316.977397356452,82.16417234868277,,,,,,,,,
social,peace and justice,national aggregate,World,controlCorruption,2010,5003854548.0,15774.295817371458,80.50876076959149,,,,,,,,,
social,peace and justice,national aggregate,World,controlCorruption,2011,5068947557.0,16068.559426368864,80.89666373912203,,,,,,,,,
social,peace and justice,national aggregate,World,controlCorruption,2012,5134844706.0,16226.866901290789,79.09398855964955,,,,,,,,,
social,peace and justice,national aggregate,World,controlCorruption,2013,5200757407.0,16419.09098974723,79.28789563682088,,,,,,,,,
social,peace and justice,national aggregate,World,controlCorruption,2014,5266550178.0,16637.442293307293,77.89981894642439,,,,,,,,,
social,peace and justice,national aggregate,World,controlCorruption,2015,5331497278.0,16863.981412950558,76.77370622662853,,,,,,,,,
social,peace and justice,national aggregate,World,controlCorruption,2016,5395491636.0,17054.26891212842,77.14970265148527,,,,,,,,,
social,peace and justice,national aggregate,World,controlCorruption,2017,5458677719.0,17413.69534514696,75.39862471905622,,,,,,,,,
social,peace and justice,national aggregate,World,controlCorruption,2018,5520512900.0,17721.40283391695,77.05378272955056,,,,,,,,,
social,peace and justice,national aggregate,World,controlCorruption,2019,5580971652.0,17912.821532253565,74.56823478005977,,,,,,,,,
