"Social.Category","Source","gender.main","gender_norm.main","gender.ext","gender_norm.ext","gender.red","gender_norm.red","age.main","age_norm.main","age.ext","age_norm.ext","age.red","age_norm.red"
"brainiac","GPT2",-0.23298594,0.447932644345399,-0.01568254,0.380904708565045,-0.13393997,0.48208310247505,-0.082636215,0.291359013713141,0.000509623,0.35496745061111,-0.07987923,0.200938262001881
"brat","GPT2",-0.30525205,0.26083297378722,-0.029782474,0.262009389873421,-0.19058266,0.306236931162129,-0.11101525,0.140147428316584,-0.025479501,0.181530667703203,-0.086962715,0.137597658723898
"brawler","GPT2",-0.25654164,0.386946053123493,-0.018583473,0.35644307962848,-0.15211944,0.425645278000292,-0.0916189,0.243496708318758,-0.01108025,0.27762316276858,-0.075270176,0.242152475189428
"bread maker","GPT2",-0.19008134,0.559014263730065,0.0050018467,0.555322315671382,-0.0980332,0.593554998119724,-0.06258781,0.398182628565522,0.004273873,0.380087936013431,-0.051686067,0.453041845581783
"breadwinner","GPT2",-0.19865257,0.536823027626747,0.0042553777,0.54902784155197,-0.10814877,0.562151400318352,-0.07027587,0.357218454088699,-0.00017520553,0.350397290528502,-0.057804525,0.398330524692278
"breeder","GPT2",-0.25943044,0.379466841521976,-0.024444578,0.307020298865104,-0.15045841,0.430801914557206,-0.088821776,0.258400582061849,-0.005215648,0.316760215018409,-0.08042907,0.196021586480387
"brewer","GPT2",-0.2681566,0.356874485834947,-0.015564889,0.381896780807325,-0.17107035,0.366812532479277,-0.09695177,0.215081657299098,-0.01251942,0.268018952374356,-0.07588816,0.2366264552464
"briber","GPT2",-0.27049094,0.350830791979407,-0.019257886,0.350756205593128,-0.166141,0.382115607325499,-0.09382463,0.231743950331859,-0.010441194,0.281887862753773,-0.07431445,0.250698587930325
"bricklayer","GPT2",-0.27180377,0.347431825845781,-0.020058075,0.344008746621439,-0.1637491,0.38954121612274,-0.09545007,0.223083142824945,-0.015568338,0.247672190041389,-0.07414781,0.252188684701935
"bride-to-be","GPT2",-0.25018117,0.40341354862858,-0.015410706,0.38319690298675,-0.12190919,0.519432433887595,-0.05594953,0.433553276056046,0.012126705,0.432493316002239,-0.045245096,0.510637081378286
"bride","GPT2",-0.2766769,0.334815109412765,-0.011176292,0.418902885865981,-0.16474675,0.386444030363901,-0.099808,0.199862849945105,-0.024500662,0.18806288814837,-0.07169855,0.274089995424641
"bridegroom","GPT2",-0.2698027,0.352612671165446,-0.012252508,0.409827875706286,-0.15711384,0.410140256646164,-0.09020118,0.251050724473585,-0.013299789,0.262811208979809,-0.06867121,0.301160504069407
"bridesmaid","GPT2",-0.23602581,0.440062306845017,-0.0011021476,0.503851411794076,-0.12680441,0.504235314987796,-0.07541373,0.329842471919272,-0.007675222,0.300346402768179,-0.055957556,0.414846142456095
"bridge agent","GPT2",-0.17118631,0.607934205431465,0.01605871,0.648557453210552,-0.094555,0.604353004942151,-0.062443096,0.39895370599536,-0.0037900277,0.326274002342683,-0.041659996,0.542695086274448
"bridge partner","GPT2",-0.14555399,0.674297243758031,0.024388079,0.718793454439716,-0.07315399,0.670792040071477,-0.05680179,0.429012191915233,-0.003792815,0.326255401471604,-0.036276113,0.590837829175446
"bridge player","GPT2",-0.1491569,0.66496917456971,0.018635983,0.670289873709139,-0.07356473,0.669516905426476,-0.051892668,0.455169392839264,0.0021225242,0.365731045231549,-0.035453595,0.598192794468236
"brigadier general","GPT2",-0.25545934,0.389748168436537,-0.016285423,0.375820999207344,-0.15212667,0.425622832600567,-0.08612071,0.272792631408162,-0.011217133,0.276709682685343,-0.065556124,0.329015638442218
"brigadier","GPT2",-0.29080763,0.298230119190563,-0.032923535,0.235522922020108,-0.17513236,0.354202098435011,-0.09682549,0.215754513123965,-0.013658454,0.260417680681523,-0.07838963,0.214258282111033
"brigand","GPT2",-0.27445734,0.340561633541213,-0.029158609,0.267270026412255,-0.1603984,0.399943401580708,-0.09011404,0.251515031225082,-0.009969047,0.285038706034971,-0.074828684,0.246100301665012
"brit","GPT2",-0.28198674,0.321067734402312,-0.028691908,0.271205403991235,-0.16771933,0.377215711371258,-0.09430006,0.229210723812878,-0.007999478,0.298182500765226,-0.079833336,0.201348646670845
"britisher","GPT2",-0.26862332,0.355666130241393,-0.02117997,0.334548555987671,-0.15930079,0.403350911289283,-0.089619726,0.254148877077265,-0.0071285465,0.303994607302298,-0.07410553,0.252566752941875
"briton","GPT2",-0.26035613,0.377070195375684,-0.015159516,0.385315020355395,-0.15656218,0.411852874794534,-0.09412041,0.230167950206111,-0.013713361,0.26005126227361,-0.07458325,0.24829497527905
"broadcast journalist","GPT2",-0.22950503,0.456944850955699,-0.015685229,0.380882034025436,-0.13006303,0.494118990166999,-0.07590465,0.327226710266246,0.004056083,0.378634528159072,-0.07030743,0.286529406255901
"broadcaster","GPT2",-0.26860788,0.355706104980775,-0.022706335,0.321677740201247,-0.16555762,0.383926699620384,-0.09116262,0.245927898180737,-0.00087799877,0.34570724408465,-0.08072921,0.193337731193356
"broker-dealer","GPT2",-0.22574344,0.466683748618448,-0.010452349,0.425007413284305,-0.12218618,0.518572523615114,-0.068022765,0.369223639575623,0.004127818,0.379113247165603,-0.057591327,0.400236943628389
"broker","GPT2",-0.26374343,0.368300348568077,-0.013619153,0.398303871919224,-0.16318984,0.391277428328913,-0.09363511,0.232753766897657,-0.014505888,0.254762383231452,-0.06988472,0.290309283874282
"bronco buster","GPT2",-0.25456774,0.39205655429361,-0.02530807,0.299739048007642,-0.14948516,0.433823350972572,-0.09027354,0.250665169773812,-0.010393998,0.28220282228862,-0.078056164,0.217240138868363
"brothel keeper","GPT2",-0.22624551,0.465383870548393,0.004400217,0.550249174554846,-0.13386308,0.482321806041428,-0.0825462,0.2918386392839,-0.012970437,0.265009118817951,-0.05824229,0.394416025093001
"brother-in-law","GPT2",-0.1322231,0.708811418206431,-0.044379607,0.138921524354403,0.018311523,0.954745013848361,0.05035986,1,0.097166345,1,0.009481173,1
"brother","GPT2",-0.21960357,0.482580102445574,0.0022253552,0.531910018724667,-0.13865013,0.467460498882755,-0.086037315,0.27323698373248,-0.013003679,0.264787280423651,-0.058898445,0.388548679634676
"bruiser","GPT2",-0.27642518,0.335466821938496,-0.022745728,0.321345565363463,-0.16985318,0.370591213970869,-0.09631491,0.218475028859323,-0.015248555,0.249806241760432,-0.07438662,0.25005324297109
"brunette","GPT2",-0.23825893,0.434280675367733,-0.01150446,0.416135664477257,-0.13423133,0.481178580806433,-0.08560229,0.275554920897614,-0.012709859,0.266748069696656,-0.07051993,0.284629228843713
"brute","GPT2",-0.2672749,0.359157240220525,-0.029096587,0.267793016481279,-0.15247782,0.424532693995629,-0.09287181,0.236820846808344,-0.011226179,0.27664931477382,-0.0833685,0.16973717005353
"buckeroo","GPT2",-0.27401218,0.341714169485734,-0.019380601,0.349721432023746,-0.17010342,0.369814348572892,-0.101752535,0.189501813348579,-0.016871102,0.238978276500931,-0.081859976,0.183226408785498
"buddhist","GPT2",-0.28101832,0.323575010122036,-0.03165888,0.246186912309705,-0.1694893,0.371720872622627,-0.09314694,0.23535487576704,-0.0052724965,0.31638084013247,-0.080678016,0.193795508522483
"buddy","GPT2",-0.2797929,0.326747668485623,-0.023385491,0.315950871617229,-0.17280522,0.36142666102392,-0.10067592,0.195238324861804,-0.014249802,0.256471357030944,-0.080669895,0.193868126596669
"buffalo indian","GPT2",-0.29103264,0.297647559857117,-0.029749531,0.262287176172538,-0.18407662,0.326434810613277,-0.09897758,0.204287564342371,-0.00804114,0.297904472030995,-0.08160803,0.185479312777456
"buffoon","GPT2",-0.30892763,0.251316759241975,-0.03966667,0.178662571836508,-0.19606037,0.289231482955794,-0.106503256,0.164188618090646,-0.011221533,0.276680319562338,-0.08859041,0.123042791557164
"bug-hunter","GPT2",-0.2573782,0.384780167891782,-0.027381605,0.282254313352626,-0.1462734,0.443794199800125,-0.073710136,0.338919706209024,0.008632612,0.409175706332093,-0.06413052,0.341763405592922
"bugger","GPT2",-0.27035332,0.351187095323564,-0.014291435,0.392634967182462,-0.17194445,0.364098905383802,-0.10382503,0.178458969408451,-0.018412214,0.228693762587312,-0.080419734,0.196105069098364
"builder","GPT2",-0.2069146,0.515432321926083,0.0008651847,0.520440610068396,-0.1207627,0.522991690641618,-0.074587904,0.334242708175427,-0.0071701994,0.303716639296343,-0.052323557,0.447341402765333
"bulimic","GPT2",-0.29278964,0.29309862092612,-0.037674114,0.195464464712809,-0.17853199,0.34364801070753,-0.09622727,0.2189419997533,-0.0066964934,0.306877886465897,-0.08581616,0.147850166548985
"bullfighter","GPT2",-0.26443794,0.366502236116758,-0.020753356,0.338145906690753,-0.1659405,0.382738055824118,-0.09359443,0.232970521529868,-0.009576419,0.287658884275668,-0.07525629,0.242276643959055
"bully","GPT2",-0.25353488,0.394730667591429,-0.018788317,0.354715767099069,-0.1508224,0.429671914412506,-0.088431984,0.260477504913345,-0.008739561,0.293243603455535,-0.07271834,0.264971021668523
"bum","GPT2",-0.30369046,0.264875988895504,-0.03309045,0.234115439395054,-0.19897039,0.280197380312646,-0.115123935,0.118255183821835,-0.020828724,0.212567335230053,-0.09299861,0.0836246171176048
"bumpkin","GPT2",-0.28342304,0.317349099805504,-0.030372286,0.257035899521754,-0.16917326,0.372702012889477,-0.100435734,0.196518104313433,-0.009141914,0.290558526039561,-0.088955775,0.119775693579733
"bunkmate","GPT2",-0.2702003,0.351583269845602,-0.02119683,0.334406386877295,-0.16347525,0.390391378323971,-0.09547873,0.222930434177964,-0.010133149,0.283943581668765,-0.08007323,0.199203511799695
"bureaucrat","GPT2",-0.29722255,0.281621650592252,-0.0165738,0.373389308724372,-0.19066836,0.305970877115587,-0.10542032,0.169958809693109,-0.020562481,0.214344091129627,-0.07528068,0.242058548302192
"bursar","GPT2",-0.27019754,0.351590415589171,-0.014375698,0.39192443362685,-0.17080943,0.36762255373743,-0.10098804,0.193575260559795,-0.021514494,0.207990892306669,-0.073614195,0.25696027608925
"bushman","GPT2",-0.22262026,0.474769778835016,0.0013651268,0.524656287624536,-0.14026362,0.462451449366362,-0.08940045,0.255317242090361,-0.018695876,0.226800762087825,-0.062484793,0.356479515108346
"bushwhacker","GPT2",-0.26456475,0.366173920268244,-0.010352297,0.425851084923175,-0.16561678,0.383743038507275,-0.097699784,0.211096025552323,-0.022755519,0.199708990096025,-0.06686477,0.31731371105516
"business agent","GPT2",-0.19904643,0.535803309307246,0.0044877715,0.550987463129841,-0.10506052,0.571738814661793,-0.055678166,0.434999180776187,0.011452841,0.427996327020331,-0.04414751,0.520451707849502
"business editor","GPT2",-0.21687287,0.489649987214427,0.005062892,0.555837069882155,-0.12383685,0.513448049484364,-0.069050625,0.363746908595669,0.00088397413,0.357465659310455,-0.049674194,0.471032036785503
"business executive","GPT2",-0.17983764,0.585535587422413,0.008282696,0.582987524820779,-0.08877994,0.622281570660029,-0.048069607,0.47553975127033,0.015538658,0.455262769553386,-0.03955066,0.561556792730517
"business leader","GPT2",-0.18319552,0.576841910098784,0.011373667,0.609051617185436,-0.094523765,0.60444997341524,-0.052337904,0.452797048556394,0.009409064,0.414357309873729,-0.038292356,0.57280856138212
"business traveler","GPT2",-0.17626284,0.594790878765913,0.007788283,0.578818470469157,-0.083929986,0.63733816210976,-0.044237092,0.495960483307416,0.018332394,0.473906590873951,-0.037247438,0.582152229999477
"businessperson","GPT2",-0.2156895,0.492713776550098,-0.00017227186,0.511692432358492,-0.11959245,0.526624709871089,-0.06227345,0.399857628225844,0.0095565,0.415341214738118,-0.05022333,0.466121656440001
"busker","GPT2",-0.25541723,0.389857192806704,-0.005952337,0.462953006565531,-0.16646263,0.381117113008238,-0.09985919,0.199590095037955,-0.021371499,0.208945160437134,-0.07119247,0.278615368529394
"busybody","GPT2",-0.25343478,0.394989830247657,-0.008519029,0.441309808567353,-0.15799919,0.407391704136178,-0.08957172,0.2544046667251,-0.010537023,0.281248353955043,-0.068097174,0.30629354049756
"butcher","GPT2",-0.17487212,0.598391505032342,0.013895699,0.630318227255417,-0.10277265,0.578841464270449,-0.06595855,0.380222365316275,-0.007727469,0.29999773570281,-0.043195814,0.528961784284653
"butler","GPT2",-0.17336112,0.602303540732249,0.016480895,0.652117457117083,-0.10035054,0.586360859447456,-0.06567902,0.381711780811407,-0.007903939,0.298820074267213,-0.042125877,0.538529173084013
"butterfly collector","GPT2",-0.1935906,0.549928657905938,0.0036225556,0.543691675775974,-0.10369525,0.575977269832414,-0.06847528,0.366812510706523,-0.0008499827,0.345894207564086,-0.058459222,0.392476216686503
"buyer","GPT2",-0.20039706,0.532306477555185,0.003238842,0.540456075470447,-0.10753165,0.564067237811956,-0.06031416,0.410297283666968,0.0031741182,0.372748791589035,-0.04431112,0.518988705372288
"bystander","GPT2",-0.22449297,0.46992126237203,0.0004479282,0.516922164908039,-0.13596947,0.475782557697258,-0.08266441,0.291208782718667,-0.0093652485,0.289068117313498,-0.060215145,0.376774733288192
"cabin boy","GPT2",-0.2848752,0.313589403073554,-0.021297999,0.333553296324055,-0.18309703,0.329475929440021,-0.10055822,0.195865464001707,-0.015908966,0.245399030527111,-0.074490786,0.249121789416652
"cabinet minister","GPT2",-0.24955311,0.405039619536379,-0.010762796,0.422389621243445,-0.14813876,0.438003224581253,-0.08086968,0.300771615586619,-0.004860256,0.319131901157241,-0.060393315,0.375181535125701
"cabinetmaker","GPT2",-0.27214926,0.346537339271353,-0.018257037,0.359195696218914,-0.1634632,0.390428787323514,-0.09050424,0.249435934433322,-0.0065862606,0.307613518117157,-0.071310565,0.277559361698842
"caddie","GPT2",-0.29096097,0.297833116176516,-0.021537865,0.33153066667818,-0.18851367,0.312660071906058,-0.10806607,0.155861499757696,-0.019551523,0.221090655699291,-0.08365076,0.167213197929463
"cadet","GPT2",-0.2826101,0.31945383197088,-0.020978605,0.336246532435528,-0.17697026,0.348496372272359,-0.09797086,0.209651655378251,-0.012699835,0.26681496422961,-0.07503588,0.244247552681033
"caffeine addict","GPT2",-0.22817142,0.460397617289089,-0.0063488707,0.459609302925963,-0.13065198,0.49229060591133,-0.08062002,0.302101875209968,-0.006526704,0.308010965337961,-0.06448466,0.338596681692912
"californian","GPT2",-0.30621767,0.258332947372564,-0.030314447,0.257523617147794,-0.19636536,0.288284647207196,-0.092954576,0.236379845975267,-0.0056418674,0.313915866684508,-0.06935895,0.295010725182545
"call girl","GPT2",-0.25195533,0.398820181813659,0.004691396,0.552704492430895,-0.15209301,0.425727329440784,-0.08573681,0.274838160004668,-0.010878449,0.278969869038002,-0.05753255,0.400762528229595
"caller","GPT2",-0.28097612,0.323684267505581,-0.020546185,0.339892841255742,-0.17396817,0.357816304507865,-0.095747724,0.22149715749318,-0.007257735,0.303132475980415,-0.07718818,0.225001661649259
"calligrapher","GPT2",-0.25643957,0.387210316183645,-0.025298633,0.299818623920727,-0.13910493,0.466048580792122,-0.07012236,0.358036399113054,0.010035569,0.418538251550551,-0.062305015,0.358087092025091
"calvinist","GPT2",-0.28553635,0.311877660914061,-0.026246361,0.291827067180605,-0.18448484,0.325167499261126,-0.09686929,0.215521134242676,-0.008502396,0.29482630915267,-0.078767136,0.210882619173784
"camera operator","GPT2",-0.16801673,0.616140366989182,0.013170392,0.624202198136822,-0.07974922,0.650317271934086,-0.058371894,0.420646230384918,0.0054250034,0.387769932270153,-0.049940445,0.468651217321162
"cameraman","GPT2",-0.2906589,0.29861518674162,-0.026321769,0.291191201921101,-0.17983694,0.339596817848314,-0.09813988,0.208751068654152,-0.013399231,0.26214758905303,-0.07531333,0.241766591631567
"campaigner","GPT2",-0.2162416,0.49128436893268,-0.008378574,0.442494171698899,-0.1198373,0.525864577627264,-0.07446576,0.334893526213697,0.00307478,0.372085864365021,-0.065526366,0.329281734816015
"camper","GPT2",-0.30170172,0.270024911382488,-0.025706865,0.29637627633668,-0.19343744,0.297374320065433,-0.1067472,0.162888814944134,-0.015745383,0.24649069137949,-0.0862175,0.144261379713186
"campfire girl","GPT2",-0.22517863,0.468146062902805,-0.0011137966,0.503753183563544,-0.12708104,0.50337652232858,-0.07536478,0.33010329146811,-0.0027872445,0.33296601289918,-0.059988722,0.378799410324427
"campmate","GPT2",-0.22623579,0.465409035993134,-0.00046905433,0.509189864165426,-0.13905796,0.466194398278307,-0.08342015,0.287181984642284,-0.009785669,0.286262467573686,-0.061344966,0.366671861081061
"canadian","GPT2",-0.2522523,0.398051315339932,-0.025592301,0.297342317971385,-0.14601973,0.444581713568927,-0.0746537,0.333892128338137,0.0062865857,0.393519647509589,-0.069221064,0.296243703359754
"candidate","GPT2",-0.24533111,0.415970535965901,-0.019954164,0.344884958627861,-0.14873683,0.43614652745622,-0.085146956,0.277981070202019,-0.011343146,0.275868742862801,-0.060552478,0.373758297772966
"candlemaker","GPT2",-0.26907268,0.354502720339268,-0.021004317,0.336029720326039,-0.16787407,0.376735323936464,-0.10002092,0.198728351511221,-0.018219348,0.229980841696724,-0.07551666,0.239948412463472
"candymaker","GPT2",-0.28120375,0.323094924893821,-0.030957924,0.252097605722086,-0.16237484,0.393807580580157,-0.08043591,0.303082865754127,0.00069069443,0.356175819400137,-0.06328632,0.349312251575835
"cannibal","GPT2",-0.31113404,0.245604280956977,-0.025573086,0.297504345222623,-0.20355247,0.265972398683957,-0.11429128,0.122691806935988,-0.02488317,0.185510245090584,-0.08733565,0.134262869720537
